"2016","12","19","gsm","active-faulty","5.0000"
"2016","12","19","gsm","inactive","10.0000"
"2016","12","19","umts","active-ok","20.0000"
"2016","12","19","umts","inactive","21.0000"
"2016","12","19","lte","active-ok","30.2500"
"2016","12","19","lte","active-faulty","1.2143"
"2016","12","19","lte","inactive","21.0417"
"2016","12","20","gsm","active-ok","17.9583"
"2016","12","20","gsm","active-faulty","4.4583"
"2016","12","20","gsm","inactive","10.5833"
"2016","12","20","umts","active-ok","20.4167"
"2016","12","20","umts","inactive","20.5833"
"2016","12","20","lte","active-ok","28.8750"
"2016","12","20","lte","active-faulty","1.7917"
"2016","12","20","lte","inactive","21.3333"
"2016","12","21","gsm","active-ok","18.0000"
"2016","12","21","gsm","active-faulty","4.0000"
"2016","12","21","gsm","inactive","11.0000"
"2016","12","21","umts","active-ok","20.0000"
"2016","12","21","umts","inactive","21.0000"
"2016","12","21","lte","active-ok","27.2500"
"2016","12","21","lte","active-faulty","2.6250"
"2016","12","21","lte","inactive","22.1250"
"2016","12","22","gsm","active-ok","17.3333"
"2016","12","22","gsm","active-faulty","4.0000"
"2016","12","22","gsm","inactive","11.6667"
"2016","12","22","umts","active-ok","19.3333"
"2016","12","22","umts","inactive","21.6667"
"2016","12","22","lte","active-ok","25.3750"
"2016","12","22","lte","active-faulty","3.2917"
"2016","12","22","lte","inactive","23.3333"
"2016","12","23","gsm","active-ok","16.0000"
"2016","12","23","gsm","active-faulty","4.0000"
"2016","12","23","gsm","inactive","13.0000"
"2016","12","23","umts","active-ok","18.0000"
"2016","12","23","umts","inactive","23.0000"
"2016","12","23","lte","active-ok","22.7083"
"2016","12","23","lte","active-faulty","3.2917"
"2016","12","23","lte","inactive","26.0000"
"2016","12","24","gsm","active-ok","16.0000"
"2016","12","24","gsm","active-faulty","4.0000"
"2016","12","24","gsm","inactive","13.0000"
"2016","12","24","umts","active-ok","18.0000"
"2016","12","24","umts","inactive","23.0000"
"2016","12","24","lte","active-ok","22.7083"
"2016","12","24","lte","active-faulty","3.2917"
"2016","12","24","lte","inactive","26.0000"
"2016","12","25","gsm","active-ok","16.0000"
